Order id,order date,ship date,customer id,product id,product name,category,region,state,City,Quantity,Unit price,discount(%),Sales amount,cost price,profit,Payment Mode,Delivery status,Supplier name,Supplier email,stock left,Auto reorder,reorder quantity
ord1122,2025-03-13,2025-03-15,Cust161,prod5902,Notebook,Office supplies,South,Delaware,Danielleside,5,958,15,4071.5,3429.46,642.04,CC,Delivered,Johnson LLC,hbooth@rose-jimenez.com,23,No,0
ord1123,2025-09-09,2025-09-10,Cust727,prod1594,Biscuits,Grocery,East,Iowa,South Corybury,1,525,0,525.0,410.23,114.77,Cash,Returned,"Hampton, Estrada and Brown",amber53@waters-cabrera.net,29,No,0
ord1124,2025-04-16,2025-04-20,Cust997,prod6133,Headphones,Electronics,South,Iowa,Thomashaven,2,2490,15,4233.0,3491.23,741.77,UPI,Delivered,"Cannon, Estrada and Baxter",james57@johnson.biz,8,Yes,23
ord1125,2025-08-21,2025-08-24,Cust323,prod9349,Mouse,Electronics,South,Kansas,Baileyshire,6,4847,5,27627.9,21593.59,6034.31,CC,Pending,"Neal, Jenkins and Cooper",derek99@lawson-graves.com,14,No,0
ord1126,2025-04-25,2025-05-02,Cust279,prod5324,Study Table,Furniture,South,Wisconsin,West Matthewmouth,6,948,0,5688.0,3726.64,1961.36,UPI,Delivered,"Gilmore, Bradley and Gutierrez",benjamin40@navarro-garza.biz,26,No,0
ord1127,2025-07-23,2025-07-27,Cust244,prod9781,Pen,Office supplies,North,South Carolina,Lopezbury,6,4343,5,24755.1,15151.75,9603.35,UPI,Delivered,Hampton PLC,elizabethsuarez@williams.com,6,Yes,30
ord1128,2025-06-30,2025-07-02,Cust862,prod8518,Mouse,Electronics,South,Nevada,Feliciaton,9,1834,0,16506.0,11894.78,4611.22,NB,Cancelled,Sellers-Goodwin,nbarton@white.com,16,No,0
ord1129,2025-09-25,2025-09-26,Cust432,prod5994,Stapler,Office supplies,North,Oklahoma,West Joseph,7,3275,5,21778.75,14790.78,6987.97,NB,Returned,Thornton-Li,kellyenglish@evans.info,21,No,0
ord1130,2025-04-06,2025-04-08,Cust551,prod4176,Pen,Office supplies,East,Nevada,New Christinaland,10,4787,0,47870.0,37254.29,10615.71,CC,Delivered,"Clark, Garcia and Walker",joanna65@berger-johnson.com,7,Yes,43
ord1131,2025-04-14,2025-04-15,Cust604,prod4561,Sofa,Furniture,West,Tennessee,Floreston,2,346,20,553.6,336.58,217.02,Cash,Returned,"Robertson, Marsh and Crawford",mathewsjames@wright.com,1,Yes,34
ord1132,2025-08-23,2025-08-27,Cust710,prod5372,Office chair,Furniture,East,Massachusetts,North Yvette,6,1467,0,8802.0,5644.82,3157.18,CC,Cancelled,Mcintyre Ltd,grantjennifer@reid-phillips.com,2,Yes,24
ord1133,2025-01-31,2025-02-03,Cust898,prod1000,Bookshelf,Furniture,South,Louisiana,Port Cherylmouth,10,2003,5,19028.5,13369.12,5659.38,Cash,Cancelled,Moore-Cain,timothy98@chan.biz,8,Yes,50
ord1134,2025-09-22,2025-09-28,Cust921,prod7122,Laptop,Electronics,East,Kansas,North Zoeport,2,1051,0,2102.0,1866.47,235.53,CC,Pending,"Bolton, Roberts and Cooper",hclarke@hayes.com,28,No,0
ord1135,2024-12-05,2024-12-08,Cust898,prod8656,Sofa,Furniture,East,Georgia,Hannahbury,3,1475,0,4425.0,3714.0,711.0,CC,Cancelled,"Kent, Johnson and Parker",david20@garcia.com,44,No,0
ord1136,2025-09-20,2025-09-25,Cust668,prod8717,Keyboard,Electronics,North,Texas,West Pamela,9,2552,10,20671.2,15005.54,5665.66,UPI,Returned,"Hill, Mccarty and Bautista",lmartin@jordan.com,15,No,0
ord1137,2025-08-04,2025-08-09,Cust566,prod5402,Rice bag,Grocery,North,Rhode Island,New Alberttown,1,607,0,607.0,454.01,152.99,Cash,Pending,Bean-Alexander,lisalowe@aguirre.biz,39,No,0
ord1138,2025-04-11,2025-04-17,Cust663,prod4650,Rice bag,Grocery,West,South Carolina,Markside,6,4265,20,20472.0,12679.65,7792.35,NB,Delivered,Garcia-Graham,jennifer82@johnson-trevino.com,12,No,0
ord1139,2025-04-10,2025-04-16,Cust443,prod6303,Cooking oil,Grocery,North,Texas,Walkerbury,10,2702,0,27020.0,17918.81,9101.19,Cash,Delivered,Warren PLC,houstonmelanie@edwards.com,8,Yes,24
ord1140,2025-03-29,2025-04-05,Cust982,prod4547,Headphones,Electronics,South,Connecticut,South James,1,2357,15,2003.45,1343.98,659.47,NB,Delivered,"Lindsey, Briggs and Goodman",nicolewood@choi-murphy.info,46,No,0
ord1141,2025-08-19,2025-08-21,Cust175,prod9189,Headphones,Electronics,West,Nevada,West Noah,1,2436,20,1948.8,1644.69,304.11,UPI,Cancelled,Flores-Taylor,conniecampbell@davis-johnson.com,7,Yes,43
ord1142,2025-02-03,2025-02-07,Cust317,prod8170,Rice bag,Grocery,West,Indiana,West Michaelside,5,1043,20,4172.0,3526.07,645.93,NB,Returned,Palmer and Sons,gabrielle84@greer.net,4,Yes,43
ord1143,2025-11-05,2025-11-09,Cust544,prod7252,Biscuits,Grocery,North,Illinois,North Lynn,1,2673,0,2673.0,1714.17,958.83,UPI,Returned,Wells Inc,gonzalezalex@patel-simon.com,13,No,0
ord1144,2025-08-14,2025-08-19,Cust811,prod7155,Stapler,Office supplies,West,Colorado,Lake Michelle,4,1135,10,4086.0,3282.85,803.15,NB,Cancelled,Green-Phillips,gravesashley@smith-mejia.com,30,No,0
ord1145,2025-09-17,2025-09-21,Cust843,prod5661,Mouse,Electronics,East,Delaware,South Saraville,10,4362,10,39258.0,29365.26,9892.74,CC,Returned,Cunningham LLC,collinsautumn@perez-gutierrez.org,13,No,0
ord1146,2025-04-15,2025-04-22,Cust937,prod2327,File folder,Office supplies,North,Illinois,Kimberg,9,2763,5,23623.65,21171.45,2452.2,UPI,Pending,Lynch-Anderson,wattsdonna@wright.com,32,No,0
ord1147,2025-10-23,2025-10-24,Cust155,prod8520,Stapler,Office supplies,North,Wyoming,Jeanside,1,3598,20,2878.4,2139.0,739.4,UPI,Delivered,"Delgado, Hernandez and Ponce",jackwilliamson@stone.org,16,No,0
ord1148,2025-07-13,2025-07-16,Cust238,prod8057,Wheat,Grocery,South,Missouri,Pamelaberg,8,936,20,5990.4,3993.96,1996.44,UPI,Pending,"Glenn, Saunders and Wilson",joanneaguirre@edwards.com,49,No,0
ord1149,2024-12-28,2024-12-31,Cust937,prod1547,Study Table,Furniture,North,Maryland,Juliemouth,5,3654,5,17356.5,14796.12,2560.38,NB,Pending,Mitchell-Jackson,michaelbass@norris.com,4,Yes,43
ord1150,2025-12-05,2025-12-11,Cust838,prod1361,Sugar,Grocery,South,Illinois,Gibsonstad,10,1203,0,12030.0,9033.21,2996.79,Cash,Delivered,Cannon Ltd,vickijoyce@owens.info,47,No,0
ord1151,2025-09-04,2025-09-11,Cust881,prod1308,Rice bag,Grocery,West,Kansas,Tonyside,9,2878,10,23311.8,17155.74,6156.06,NB,Cancelled,Walker Ltd,hross@weiss.com,2,Yes,22
ord1152,2025-02-04,2025-02-05,Cust279,prod8051,Office chair,Furniture,East,North Carolina,Michaelmouth,7,3541,10,22308.3,16981.09,5327.21,Cash,Returned,"West, Harrison and Robinson",williamgutierrez@williams-harvey.com,27,No,0
ord1153,2025-10-27,2025-11-03,Cust605,prod8114,Sugar,Grocery,North,Illinois,Johnside,4,2697,0,10788.0,7278.39,3509.61,NB,Delivered,"White, Rice and Ponce",jessecasey@berry.com,12,No,0
ord1154,2024-12-25,2024-12-28,Cust734,prod3110,Headphones,Electronics,North,Idaho,Masonport,9,1408,20,10137.6,6629.86,3507.74,CC,Returned,"Barnett, Larson and Greene",marybrown@guerra-weiss.com,26,No,0
ord1155,2025-09-24,2025-09-30,Cust798,prod8880,Headphones,Electronics,North,Tennessee,Smithton,3,3964,0,11892.0,8322.86,3569.14,CC,Cancelled,Griffith PLC,vanessa54@kaiser-wyatt.com,31,No,0
ord1156,2025-02-25,2025-02-28,Cust371,prod2618,Headphones,Electronics,North,North Carolina,New Jessica,8,778,5,5912.8,4543.03,1369.77,NB,Delivered,Payne LLC,amandasantana@bolton.net,5,Yes,43
ord1157,2025-06-08,2025-06-14,Cust536,prod8384,Office chair,Furniture,South,Nevada,Mcdowellshire,3,4456,20,10694.4,7506.61,3187.79,UPI,Returned,"Joyce, Brown and Cruz",walkerashley@hill-riley.com,32,No,0
ord1158,2025-02-24,2025-03-03,Cust561,prod3709,Notebook,Office supplies,West,Vermont,West Ryanhaven,10,710,10,6390.0,4504.16,1885.84,NB,Cancelled,"Johnson, Duncan and Marshall",williamsrebekah@ortiz.com,15,No,0
ord1159,2025-09-15,2025-09-19,Cust874,prod4652,Pen,Office supplies,East,Utah,Walkerton,3,2282,20,5476.8,4090.84,1385.96,CC,Pending,Butler Inc,james94@tapia-morales.org,31,No,0
ord1160,2025-11-16,2025-11-19,Cust220,prod7976,Calculator,Office supplies,East,Illinois,Carlsonshire,7,3524,20,19734.4,15553.43,4180.97,Cash,Pending,"Lowery, Lawrence and Baldwin",lisa29@graves.com,10,No,0
ord1161,2025-04-28,2025-05-01,Cust103,prod4813,Wheat,Grocery,West,South Dakota,Maryside,5,2656,20,10624.0,6528.63,4095.37,Cash,Pending,Kennedy-Harrison,ericamartin@rodriguez-ray.com,2,Yes,49
ord1162,2025-10-06,2025-10-09,Cust609,prod6612,Mouse,Electronics,West,Mississippi,Mannton,2,1457,10,2622.6,1711.82,910.78,Cash,Returned,Vaughn Ltd,kimhart@wong-barrett.com,13,No,0
ord1163,2025-02-03,2025-02-04,Cust902,prod2082,Calculator,Office supplies,East,Ohio,Mcphersonberg,7,1539,20,8618.4,7129.25,1489.15,UPI,Returned,Hernandez-Colon,carol79@munoz.com,19,No,0
ord1164,2025-11-12,2025-11-15,Cust659,prod5077,Wheat,Grocery,West,Tennessee,Anthonyland,3,2452,10,6620.4,5822.53,797.87,NB,Cancelled,Tyler-Jones,bgamble@smith.info,13,No,0
ord1165,2025-02-20,2025-02-22,Cust115,prod6652,Calculator,Office supplies,North,Minnesota,Lopezchester,7,2017,15,12001.15,8350.71,3650.44,CC,Cancelled,"Kennedy, Smith and Marsh",xlandry@myers-smith.com,30,No,0
ord1166,2025-08-06,2025-08-09,Cust303,prod7266,Laptop,Electronics,West,Iowa,Markton,8,370,5,2812.0,1888.92,923.08,CC,Pending,"Snyder, Mendez and Anderson",christopherkennedy@martinez.com,25,No,0
ord1167,2025-06-19,2025-06-22,Cust204,prod9883,Sugar,Grocery,West,Arkansas,West Morgan,8,705,10,5076.0,3179.11,1896.89,CC,Pending,Rivera-Ferrell,carsondonald@osborne.biz,3,Yes,26
ord1168,2024-12-25,2024-12-26,Cust600,prod7776,Notebook,Office supplies,West,Delaware,Lake Timothy,4,1471,10,5295.6,3222.78,2072.82,Cash,Cancelled,Evans LLC,fitzgeraldkimberly@wade.com,20,No,0
ord1169,2025-11-13,2025-11-18,Cust188,prod1538,Pen,Office supplies,West,Rhode Island,Walkerborough,10,3254,0,32540.0,20840.45,11699.55,CC,Pending,Johnson Group,christine33@miller.info,19,No,0
ord1170,2025-10-24,2025-10-28,Cust972,prod8325,Mouse,Electronics,East,New York,Williamschester,2,4168,10,7502.4,5049.51,2452.89,CC,Pending,Walker Group,carrtony@watkins.info,50,No,0
ord1171,2025-07-20,2025-07-23,Cust375,prod3423,File folder,Office supplies,East,New York,North Mollystad,10,4990,5,47405.0,34157.61,13247.39,Cash,Returned,"Manning, Parker and Price",laurabrewer@austin.com,0,Yes,49
ord1172,2025-06-28,2025-07-03,Cust624,prod3077,Cooking oil,Grocery,North,Rhode Island,Longfurt,10,3811,15,32393.5,23509.57,8883.93,CC,Pending,Daniels-Cole,kmaxwell@morton-nelson.net,11,No,0
ord1173,2025-10-19,2025-10-20,Cust721,prod5795,Bookshelf,Furniture,South,Louisiana,Williamsshire,9,199,15,1522.35,1032.29,490.06,UPI,Pending,"Rodriguez, Thornton and Hudson",william85@smith.com,36,No,0
ord1174,2025-07-11,2025-07-12,Cust488,prod6868,Keyboard,Electronics,South,Wisconsin,Alexisbury,3,4528,15,11546.4,8521.67,3024.73,Cash,Pending,"Hutchinson, Powers and Camacho",zmccoy@miller.org,7,Yes,30
ord1175,2025-02-03,2025-02-08,Cust637,prod4734,Biscuits,Grocery,East,Georgia,Mcclureton,7,3134,5,20841.1,13998.72,6842.38,Cash,Pending,Dixon PLC,maria15@hunter-barker.com,25,No,0
ord1176,2025-03-26,2025-03-28,Cust329,prod4161,Cooking oil,Grocery,North,Tennessee,North Alexstad,5,333,20,1332.0,898.54,433.46,NB,Returned,Woodard-Blanchard,connormeza@white.org,31,No,0
ord1177,2025-02-07,2025-02-14,Cust836,prod4082,Laptop,Electronics,East,Utah,South Denise,2,739,10,1330.2,854.66,475.54,UPI,Returned,Bush LLC,elaine80@howard-brown.net,32,No,0
ord1178,2025-07-31,2025-08-03,Cust715,prod1961,Sugar,Grocery,North,Wyoming,Port Laura,9,1751,15,13395.15,10804.7,2590.45,CC,Pending,"Barker, Hudson and Cantu",uparker@aguilar.com,21,No,0
ord1179,2025-10-04,2025-10-10,Cust764,prod2758,Calculator,Office supplies,East,Connecticut,New Ann,9,1281,0,11529.0,10309.82,1219.18,CC,Pending,"Wright, Burnett and Smith",joshua16@barton.com,46,No,0
ord1180,2025-08-24,2025-08-26,Cust103,prod8004,Pen,Office supplies,South,Florida,West Ashleyfurt,5,995,15,4228.75,3775.24,453.51,CC,Pending,Mann Ltd,jennifer04@mcdonald.org,16,No,0
ord1181,2025-04-30,2025-05-06,Cust105,prod5833,Cooking oil,Grocery,East,Massachusetts,Huynhland,8,1033,5,7850.8,6658.92,1191.88,UPI,Pending,"Graham, Nguyen and Torres",rgibson@miller.com,12,No,0
ord1182,2025-01-08,2025-01-09,Cust313,prod2864,Study Table,Furniture,South,New Mexico,West Spencermouth,4,4762,20,15238.4,10264.16,4974.24,NB,Cancelled,"Williams, Allen and Young",vjones@lester.com,14,No,0
ord1183,2025-05-09,2025-05-16,Cust646,prod1660,Headphones,Electronics,West,Hawaii,Jonesville,4,3211,15,10917.4,8633.87,2283.53,Cash,Returned,Smith Ltd,wchan@compton.com,47,No,0
ord1184,2025-04-27,2025-05-03,Cust916,prod4930,Wheat,Grocery,East,North Carolina,Barbarafort,6,3674,20,17635.2,13470.67,4164.53,UPI,Cancelled,"Cantu, Butler and Mills",joshua17@kelly-mahoney.info,31,No,0
ord1185,2025-10-18,2025-10-22,Cust164,prod6547,Cooking oil,Grocery,West,South Carolina,South David,3,298,10,804.6,722.88,81.72,Cash,Pending,Oconnor-Armstrong,andreamaldonado@moss-ward.com,21,No,0
ord1186,2025-09-05,2025-09-07,Cust692,prod7188,Cooking oil,Grocery,West,Minnesota,Barnettville,5,1649,10,7420.5,4978.36,2442.14,Cash,Returned,Collins Inc,richardlewis@simpson.com,29,No,0
ord1187,2025-03-05,2025-03-12,Cust686,prod7880,Keyboard,Electronics,West,Maryland,New Michaelland,7,1388,20,7772.8,6778.98,993.82,CC,Cancelled,Sanchez LLC,uandersen@avila.net,46,No,0
ord1188,2025-01-08,2025-01-13,Cust999,prod5672,Stapler,Office supplies,East,Maine,Jimmyport,4,305,10,1098.0,906.83,191.17,CC,Cancelled,Aguirre-Cortez,fmedina@fernandez.net,18,No,0
ord1189,2025-08-14,2025-08-16,Cust792,prod5251,Sofa,Furniture,North,Montana,North Laurabury,3,1461,10,3944.7,2969.54,975.16,Cash,Pending,Barrett-Walsh,pricexavier@simpson.com,18,No,0
ord1190,2025-10-26,2025-10-29,Cust581,prod1707,Calculator,Office supplies,South,Rhode Island,Lopezside,6,3577,20,17169.6,11277.17,5892.43,NB,Delivered,Sparks Group,jennifersmith@mendoza.com,43,No,0
ord1191,2025-01-02,2025-01-04,Cust975,prod2537,Notebook,Office supplies,East,Maine,East Blake,10,2801,0,28010.0,24190.33,3819.67,UPI,Returned,"Rodriguez, Jones and Barton",carlaarmstrong@spencer.org,5,Yes,29
ord1192,2025-07-29,2025-07-30,Cust963,prod8553,Sofa,Furniture,East,North Carolina,Kylefurt,6,437,10,2359.8,2070.94,288.86,NB,Returned,Williamson Inc,rileychristina@smith.org,28,No,0
ord1193,2025-09-09,2025-09-14,Cust909,prod8717,Mouse,Electronics,North,Tennessee,Port Jennifer,10,4088,15,34748.0,27561.21,7186.79,Cash,Cancelled,Pierce Group,jeffreydixon@page.com,46,No,0
ord1194,2025-04-29,2025-05-06,Cust243,prod1464,Biscuits,Grocery,South,Kentucky,Adrianburgh,5,3573,15,15185.25,12252.86,2932.39,NB,Pending,Knight Group,johnny59@smith.biz,1,Yes,48
ord1195,2025-03-29,2025-04-05,Cust218,prod4712,Keyboard,Electronics,East,Rhode Island,Newmanbury,8,4418,5,33576.8,21055.81,12520.99,UPI,Pending,Lewis-Thompson,danielmccarthy@ryan.com,1,Yes,39
ord1196,2025-07-01,2025-07-05,Cust426,prod1969,Cooking oil,Grocery,West,Kentucky,Alicialand,3,2783,15,7096.65,4332.46,2764.19,CC,Cancelled,"Kelly, Stone and Perez",danielrichardson@wood-guzman.com,20,No,0
ord1197,2025-06-24,2025-06-28,Cust927,prod3897,File folder,Office supplies,East,Virginia,Smithmouth,7,3795,5,25236.75,16527.26,8709.49,Cash,Pending,"Palmer, Davis and Bruce",wilsonscott@brown.net,34,No,0
ord1198,2024-12-14,2024-12-20,Cust423,prod8253,Keyboard,Electronics,North,Virginia,Port Aliceport,4,245,10,882.0,649.67,232.33,CC,Delivered,Kennedy LLC,rodriguezsue@ramirez-miller.com,32,No,0
ord1199,2025-12-05,2025-12-11,Cust799,prod4294,Cooking oil,Grocery,South,Colorado,East Joseph,7,151,15,898.45,690.31,208.14,CC,Returned,Smith-Cummings,ghardin@smith.com,30,No,0
ord1200,2025-09-04,2025-09-09,Cust288,prod6173,Bookshelf,Furniture,South,West Virginia,Barnesville,2,1655,0,3310.0,2689.74,620.26,Cash,Delivered,Foster Ltd,fjones@washington.com,40,No,0
ord1201,2025-08-31,2025-09-01,Cust985,prod6844,Bookshelf,Furniture,North,Iowa,Karenborough,7,1149,5,7640.85,4591.12,3049.73,CC,Cancelled,Vargas and Sons,wesley43@jones.com,11,No,0
ord1202,2025-06-15,2025-06-16,Cust449,prod3107,Biscuits,Grocery,South,Montana,North Christophermouth,9,2296,0,20664.0,14938.5,5725.5,CC,Pending,Bartlett Ltd,julia82@torres-graves.com,29,No,0
ord1203,2025-08-02,2025-08-07,Cust854,prod2920,Calculator,Office supplies,West,Vermont,Lake Nicolemouth,8,4093,20,26195.2,16586.75,9608.45,CC,Delivered,Morris Inc,ashleyolivia@ingram-spears.net,15,No,0
ord1204,2025-10-31,2025-11-05,Cust848,prod4964,Laptop,Electronics,North,Florida,North Jenna,9,2200,10,17820.0,11947.67,5872.33,Cash,Delivered,Powell-Moreno,omccarty@little-porter.biz,14,No,0
ord1205,2025-01-17,2025-01-20,Cust421,prod7418,Sugar,Grocery,West,California,Tuckerstad,2,2976,0,5952.0,3844.22,2107.78,Cash,Returned,Brown LLC,xhodge@riley.biz,14,No,0
ord1206,2025-07-26,2025-08-02,Cust546,prod8375,Bed,Furniture,North,Kansas,Coxfurt,10,2191,15,18623.5,13697.22,4926.28,CC,Pending,Chen-Ramirez,kwalker@banks-vazquez.com,23,No,0
ord1207,2025-06-02,2025-06-08,Cust247,prod2645,Stapler,Office supplies,North,Pennsylvania,South Sarah,8,2084,15,14171.2,11871.83,2299.37,Cash,Delivered,"Ellis, Vasquez and Dawson",sanchezstuart@reed.com,9,Yes,44
ord1208,2025-11-23,2025-11-26,Cust801,prod1135,Stapler,Office supplies,North,Colorado,Jarvisview,5,3632,20,14528.0,12008.94,2519.06,CC,Delivered,"Christian, Meadows and Yates",morrisbrenda@rodriguez-mendoza.com,10,No,0
ord1209,2025-10-06,2025-10-09,Cust239,prod9374,Sugar,Grocery,North,North Carolina,Melindabury,10,2969,5,28205.5,17801.06,10404.44,UPI,Pending,Nelson PLC,wrightapril@white-meza.net,32,No,0
ord1210,2025-10-21,2025-10-28,Cust638,prod5813,Calculator,Office supplies,South,New York,Jasminetown,3,1729,5,4927.65,3426.22,1501.43,UPI,Delivered,Simmons and Sons,fieldscassandra@miles-gill.com,42,No,0
ord1211,2025-01-03,2025-01-04,Cust444,prod8519,Sugar,Grocery,East,New York,North Nataliestad,2,1163,5,2209.7,1514.44,695.26,CC,Returned,"Smith, Robertson and Humphrey",murphysarah@herrera.com,35,No,0
ord1212,2025-02-22,2025-02-27,Cust404,prod8306,Monitor,Electronics,North,New Hampshire,Nguyenfort,8,415,0,3320.0,2806.76,513.24,NB,Delivered,Freeman-Lamb,jacobowens@jackson-decker.info,36,No,0
ord1213,2024-12-26,2024-12-27,Cust372,prod6788,Bookshelf,Furniture,East,Iowa,Brandonstad,5,4209,10,18940.5,16474.51,2465.99,CC,Returned,Lindsey Inc,christine26@frazier.org,28,No,0
ord1214,2024-12-29,2024-12-31,Cust492,prod7057,Stapler,Office supplies,East,Oregon,South Michaelmouth,6,1596,15,8139.6,6752.61,1386.99,UPI,Cancelled,"Hill, Porter and Mathis",tiffany21@schultz-fritz.com,35,No,0
ord1215,2024-12-31,2025-01-04,Cust438,prod1769,File folder,Office supplies,South,South Carolina,Joshuachester,5,2602,10,11709.0,8603.05,3105.95,UPI,Cancelled,Hooper LLC,mark06@goodman.net,11,No,0
ord1216,2025-09-14,2025-09-20,Cust198,prod9017,Bed,Furniture,West,North Carolina,Robertburgh,10,3861,15,32818.5,21699.99,11118.51,NB,Cancelled,Simpson Ltd,edwardsbrandon@stewart.org,23,No,0
ord1217,2025-04-16,2025-04-19,Cust625,prod3571,Keyboard,Electronics,West,South Carolina,Gregorytown,9,2746,20,19771.2,16891.76,2879.44,NB,Returned,"Lewis, Lynch and Oliver",riveratimothy@potts-kelly.org,39,No,0
ord1218,2025-01-10,2025-01-16,Cust407,prod8430,Pen,Office supplies,North,South Carolina,Lake Jesus,5,2140,20,8560.0,5378.71,3181.29,NB,Pending,Parker LLC,kenneth94@murray.net,8,Yes,44
ord1219,2025-04-17,2025-04-20,Cust899,prod2347,Headphones,Electronics,South,Arizona,North Davidbury,7,2917,15,17356.15,10504.21,6851.94,Cash,Pending,Torres-Mills,ijohnson@brewer.com,0,Yes,42
ord1220,2025-05-10,2025-05-15,Cust683,prod8906,Mouse,Electronics,South,South Dakota,West Cheryl,9,2249,0,20241.0,14893.39,5347.61,NB,Cancelled,"Chase, Abbott and Buchanan",hayneskyle@bishop.info,32,No,0
ord1221,2025-10-18,2025-10-19,Cust898,prod1672,Sugar,Grocery,West,Rhode Island,Moralesbury,10,472,20,3776.0,2466.26,1309.74,Cash,Pending,"Baker, Manning and Barker",vbruce@sherman.com,39,No,0
ord1222,2025-04-01,2025-04-04,Cust707,prod1966,File folder,Office supplies,North,Michigan,Davisshire,1,2881,5,2736.95,2443.65,293.3,NB,Pending,Smith Inc,kenneth84@blanchard.biz,29,No,0
ord1223,2025-08-20,2025-08-24,Cust995,prod2065,Bed,Furniture,West,Arkansas,Michaelside,2,3248,20,5196.8,4023.83,1172.97,Cash,Returned,"Miller, Christian and Petty",jeffreyrichardson@jackson.com,33,No,0
ord1224,2025-06-14,2025-06-20,Cust536,prod9308,Rice bag,Grocery,West,Virginia,Kyleborough,9,4377,10,35453.7,31063.41,4390.29,CC,Delivered,"Oliver, Butler and Smith",vgutierrez@hughes-moran.com,42,No,0
ord1225,2025-01-02,2025-01-04,Cust335,prod1617,File folder,Office supplies,South,Utah,South Monica,9,2783,0,25047.0,19169.21,5877.79,UPI,Cancelled,Adams Ltd,harrismaria@grant.com,32,No,0
ord1226,2025-09-12,2025-09-15,Cust860,prod7701,Bookshelf,Furniture,North,South Carolina,West Joelview,10,4808,20,38464.0,34565.68,3898.32,UPI,Returned,"Salas, Golden and Hernandez",davidhansen@allen.com,4,Yes,36
ord1227,2025-04-21,2025-04-23,Cust741,prod3358,Laptop,Electronics,South,Washington,West Bradmouth,1,2239,5,2127.05,1390.47,736.58,Cash,Cancelled,"Robinson, Jackson and Carter",maria81@wright.com,28,No,0
ord1228,2025-12-03,2025-12-05,Cust748,prod9054,Wheat,Grocery,West,Missouri,Desireeshire,10,4973,20,39784.0,24396.13,15387.87,NB,Delivered,Vance Group,hcardenas@mejia-nelson.biz,11,No,0
ord1229,2025-10-03,2025-10-04,Cust857,prod4921,Cooking oil,Grocery,East,California,Kennethberg,5,3735,0,18675.0,13244.43,5430.57,CC,Pending,Lewis-Gomez,mark09@wright.com,45,No,0
ord1230,2025-07-23,2025-07-25,Cust672,prod3731,Study Table,Furniture,North,Montana,North Johnny,2,951,20,1521.6,1252.51,269.09,UPI,Pending,"Larsen, Lawrence and Clark",erin28@neal.com,35,No,0
ord1231,2025-02-27,2025-03-05,Cust138,prod3896,Rice bag,Grocery,North,Kansas,Reevesberg,1,4238,5,4026.1,3340.03,686.07,NB,Delivered,Jordan-Fitzgerald,daniel24@aguilar-watkins.biz,22,No,0
ord1232,2025-04-07,2025-04-10,Cust744,prod7410,Cooking oil,Grocery,West,Rhode Island,West Sandra,4,2056,20,6579.2,4909.27,1669.93,CC,Delivered,Simpson Ltd,dakota18@fleming.biz,5,Yes,37
